session_id,start_utc,start_local,end_utc,end_local,tz_offset,hour_local,day_of_week,duration_min,is_after_2pm,is_subagent,user_messages,assistant_turns,tool_uses,tool_results,total_input_tokens,total_output_tokens,total_cache_read_tokens,total_cache_creation_tokens,avg_input_per_turn,avg_output_per_turn,cache_hit_rate,models_used,primary_model,service_tiers,inference_geos,speed_modes,avg_user_msg_length,median_user_msg_length,avg_assistant_text_length,median_assistant_text_length,avg_thinking_length,thinking_depth_ratio,empty_responses,abandoned_frustrated,tool_success_rate,tool_loops,short_user_msgs,correction_signals,frustration_signals,consecutive_corrections,question_marks_from_user,exclamation_marks_from_user,user_msgs_under_10_chars,user_msgs_under_30_chars,stop_reasons,end_turn_count,tool_use_stop_count,max_tokens_count,unique_tools_used,tool_names,advisor_calls,system_events,compact_boundaries,hook_errors,session_entries_total,turns_per_minute,tokens_per_minute,output_tokens_per_user_msg,is_short_session,is_fragmented
f535105358cd,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-11T02:28:37.040000+00:00,2026-04-11 12:28:37,+10:00,6,Saturday,332.7,0,1,41,554,328,328,1164,1215367,96902987,8485068,2.0,2194.0,91.9,claude-opus-4-6:554,claude-opus-4-6,standard,not_available,standard,3475.0,2781,1210.0,834.0,0,0.0,329,0,100.0,62,0,63,3,2,20,5,0,0,tool_use:507|end_turn:38,38,507,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,3225,1.67,3657.0,29643.0,0,0
3b20d936ac7a,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T22:29:06.090000+00:00,2026-04-11 08:29:06,+10:00,6,Saturday,93.2,0,1,25,240,140,140,615,604078,42781151,1621005,3.0,2517.0,96.3,claude-opus-4-6:240,claude-opus-4-6,standard,unknown,standard,2852.0,2668,1048.0,572.0,0,0.0,140,0,100.0,23,0,31,2,0,10,0,0,0,tool_use:216|end_turn:24,24,216,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,1154,2.58,6491.0,24163.0,0,0
416903140d6d,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T21:57:56.930000+00:00,2026-04-11 07:57:56,+10:00,6,Saturday,62.0,0,1,15,99,52,52,344,384376,19613832,864808,3.0,3883.0,95.8,claude-opus-4-6:99,claude-opus-4-6,standard,not_available,standard,2782.0,1648,1275.0,635,0,0.0,52,0,100.0,8,0,16,1,0,4,0,0,0,tool_use:82|end_turn:14,14,82,0,5,Bash|Grep|Read|SendMessage|ToolSearch,0,1,1,0,379,1.6,6205.0,25625.0,0,0
95e9a8b389c3,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T21:36:05.416000+00:00,2026-04-11 07:36:05,+10:00,6,Saturday,40.1,0,1,10,76,40,40,256,236706,10782260,713936,3.0,3115.0,93.8,claude-opus-4-6:76,claude-opus-4-6,standard,not_available,standard,2069.0,1630.0,1412.0,688.0,0,0.0,40,0,100.0,5,0,7,1,0,2,0,0,0,tool_use:63|end_turn:10,10,63,0,5,Bash|Grep|Read|SendMessage|ToolSearch,0,0,0,0,299,1.89,5903.0,23671.0,0,0
cb3e8857f786,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T21:20:17.135000+00:00,2026-04-11 07:20:17,+10:00,6,Saturday,24.3,0,1,7,59,33,33,204,122385,6116737,566405,3.0,2074.0,91.5,claude-opus-4-6:59,claude-opus-4-6,standard,not_available,standard,1908.0,1611,998.0,424.0,0,0.0,33,0,100.0,4,0,3,0,0,2,0,0,0,tool_use:48|end_turn:7,7,48,0,5,Bash|Grep|Read|SendMessage|ToolSearch,0,0,0,0,232,2.42,5037.0,17484.0,0,0
7f0e3257335c,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T21:50:13.284000+00:00,2026-04-11 07:50:13,+10:00,6,Saturday,54.3,0,1,12,92,49,49,312,342422,17014050,829498,3.0,3722.0,95.4,claude-opus-4-6:92,claude-opus-4-6,standard,not_available,standard,2229,2134.0,1305.0,635,0,0.0,49,0,100.0,7,0,12,1,0,3,0,0,0,tool_use:72|end_turn:12,12,72,0,5,Bash|Grep|Read|SendMessage|ToolSearch,0,0,0,0,347,1.7,6315.0,28535.0,0,0
0239e5379e7b,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-11T02:23:16.397000+00:00,2026-04-11 12:23:16,+10:00,6,Saturday,327.3,0,1,40,535,319,319,1135,1180162,92294475,8423574,2.0,2206.0,91.6,claude-opus-4-6:535,claude-opus-4-6,standard,not_available,standard,3485.0,2724.0,1222.0,832.0,0,0.0,320,0,100.0,60,0,63,3,2,20,5,0,0,tool_use:486|end_turn:37,37,486,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,3082,1.63,3609.0,29504.0,0,0
fce270160e4a,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-11T02:05:11.134000+00:00,2026-04-11 12:05:11,+10:00,6,Saturday,309.2,0,1,38,475,290,290,1050,1096049,82439540,8219352,2.0,2307.0,90.9,claude-opus-4-6:475,claude-opus-4-6,standard,not_available,standard,3548.0,2724.0,1164.0,738,0,0.0,291,0,100.0,53,0,58,2,2,20,5,0,0,tool_use:417|end_turn:35,35,417,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,2633,1.54,3548.0,28843.0,0,0
456e65716c53,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T22:18:38.143000+00:00,2026-04-11 08:18:38,+10:00,6,Saturday,82.7,0,1,22,227,133,133,572,546922,38962403,1558868,3.0,2409.0,96.2,claude-opus-4-6:227,claude-opus-4-6,standard,not_available,standard,2767.0,2376.0,1016.0,552.0,0,0.0,133,0,100.0,22,0,26,1,0,10,0,0,0,tool_use:198|end_turn:21,21,198,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,1031,2.75,6621.0,24860.0,0,0
b83323ee86ed,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T21:29:23.133000+00:00,2026-04-11 07:29:23,+10:00,6,Saturday,33.4,0,1,9,69,37,37,234,193803,8636794,644780,3.0,2809.0,93.1,claude-opus-4-6:69,claude-opus-4-6,standard,not_available,standard,2189.0,1648,1007.0,586.0,0,0.0,37,0,100.0,5,0,6,1,0,2,0,0,0,tool_use:58|end_turn:9,9,58,0,5,Bash|Grep|Read|SendMessage|ToolSearch,0,0,0,0,283,2.06,5803.0,21534.0,0,0
e162054e0a89,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T22:13:06.142000+00:00,2026-04-11 08:13:06,+10:00,6,Saturday,77.2,0,1,20,186,107,107,501,490914,29090527,1320064,3.0,2639.0,95.7,claude-opus-4-6:186,claude-opus-4-6,standard,not_available,standard,2631.0,1890.0,941.0,523,0,0.0,107,0,100.0,17,0,21,1,0,10,0,0,0,tool_use:150|end_turn:19,19,150,0,6,Bash|Glob|Grep|Read|SendMessage|ToolSearch,0,1,1,0,727,2.41,6369.0,24546.0,0,0
2b51740a84c1,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T21:24:32.157000+00:00,2026-04-11 07:24:32,+10:00,6,Saturday,28.6,0,1,8,64,35,35,219,158158,7301495,602277,3.0,2471.0,92.4,claude-opus-4-6:64,claude-opus-4-6,standard,not_available,standard,2087.0,1630.0,978.0,439,0,0.0,35,0,100.0,4,0,4,1,0,2,0,0,0,tool_use:54|end_turn:8,8,54,0,5,Bash|Grep|Read|SendMessage|ToolSearch,0,0,0,0,259,2.24,5540.0,19770.0,0,0
a6cb1993d11f,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-11T01:57:12.569000+00:00,2026-04-11 11:57:12,+10:00,6,Saturday,301.3,0,1,36,424,265,265,969,1023218,78040485,8085693,2.0,2413.0,90.6,claude-opus-4-6:424,claude-opus-4-6,standard,not_available,standard,3693.0,2896.0,1166.0,740,0,0.0,265,0,100.0,48,0,56,2,2,20,5,0,0,tool_use:371|end_turn:33,33,371,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,2389,1.41,3400.0,28423.0,0,0
8b4c8637d507,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T22:07:45.474000+00:00,2026-04-11 08:07:45,+10:00,6,Saturday,71.8,0,1,19,160,90,90,465,468791,24567081,1191217,3.0,2930.0,95.4,claude-opus-4-6:160,claude-opus-4-6,standard,not_available,standard,2657.0,1648,976.0,538.0,0,0.0,90,0,100.0,14,0,20,1,0,10,0,0,0,tool_use:139|end_turn:17,17,139,0,6,Bash|Glob|Grep|Read|SendMessage|ToolSearch,0,1,1,0,658,2.23,6535.0,24673.0,0,0
81c23d6ac597,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T21:04:42.906000+00:00,2026-04-11 07:04:42,+10:00,6,Saturday,8.8,0,1,4,40,24,24,130,36499,2776712,446717,3.0,912.0,86.1,claude-opus-4-6:40,claude-opus-4-6,standard,not_available,standard,2205,1630.0,844.0,292.0,0,0.0,24,0,100.0,4,0,3,0,0,2,0,0,0,tool_use:34|end_turn:3,3,34,0,5,Bash|Grep|Read|SendMessage|ToolSearch,0,0,0,0,168,4.56,4179.0,9125.0,1,0
ee9001f9fa53,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-11T03:00:53.220000+00:00,2026-04-11 13:00:53,+10:00,6,Saturday,364.9,0,1,45,564,333,333,1209,1242276,99128661,9004711,2.0,2203.0,91.7,claude-opus-4-6:564,claude-opus-4-6,standard,not_available,standard,3213.0,2619,1200.0,832,0,0.0,335,0,100.0,62,0,66,3,3,20,5,0,0,tool_use:520|end_turn:42,42,520,0,9,Bash|Edit|Glob|Grep|Read|SendMessage|TaskUpdate|ToolSearch|Write,0,3,3,0,3334,1.55,3407.0,27606.0,0,0
1f4a59f0a4b5,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T22:45:15.863000+00:00,2026-04-11 08:45:15,+10:00,6,Saturday,109.3,0,1,26,256,151,151,671,649476,45656139,4297207,3.0,2537.0,91.4,claude-opus-4-6:256,claude-opus-4-6,standard,not_available,standard,2986.0,2724.0,1098.0,585,0,0.0,151,0,100.0,24,0,34,2,1,16,0,0,0,tool_use:220|end_turn:24,24,220,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,1183,2.34,5947.0,24980.0,0,0
e41360157958,2026-04-10T20:55:56.986000+00:00,2026-04-11 06:55:56,2026-04-10T22:01:52.764000+00:00,2026-04-11 08:01:52,+10:00,6,Saturday,65.9,0,1,16,138,79,79,398,411665,21934136,1011746,3.0,2983.0,95.6,claude-opus-4-6:138,claude-opus-4-6,standard,not_available,standard,2813.0,2134.0,1090.0,585,0,0.0,79,0,100.0,13,0,17,1,0,4,0,0,0,tool_use:102|end_turn:15,15,102,0,6,Bash|Glob|Grep|Read|SendMessage|ToolSearch,0,1,1,0,476,2.09,6250.0,25729.0,0,0
59da3a0a731c,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T20:57:41.922000+00:00,2026-04-11 06:57:41,+10:00,6,Saturday,1.2,0,1,1,15,10,10,3140,3214,432366,182002,209.0,214.0,70.4,claude-opus-4-6:15,claude-opus-4-6,standard,not_available,standard,4799,4799,657.0,150,0,0.0,10,0,100.0,2,0,2,0,0,1,0,0,0,tool_use:5|end_turn:1,1,5,0,4,Bash|Read|SendMessage|ToolSearch,0,0,0,0,26,12.59,5332.0,3214.0,1,1
ee83f2fa4d70,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T03:59:54.913000+00:00,2026-04-11 13:59:54,+10:00,6,Saturday,423.4,0,1,63,1671,985,985,6261,1002982,378491239,13424065,4.0,600.0,96.6,claude-opus-4-6:1671,claude-opus-4-6,standard,not_available,standard,4555.0,1596,353.0,140.0,0,0.0,1094,0,100.0,213,0,95,13,7,78,27,0,0,tool_use:1599|end_turn:53,53,1599,0,9,Bash|Edit|Glob|Grep|Read|SendMessage|TaskUpdate|ToolSearch|Write,0,4,4,0,14489,3.95,2384.0,15920.0,0,0
37871cdc38bb,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T03:38:16.234000+00:00,2026-04-11 13:38:16,+10:00,6,Saturday,401.8,0,1,59,1581,934,934,6021,979074,368352381,12856357,4.0,619.0,96.6,claude-opus-4-6:1581,claude-opus-4-6,standard,unknown,standard,4845.0,1799,368.0,148,0,0.0,1031,0,100.0,204,0,93,13,6,78,27,0,0,tool_use:1532|end_turn:49,49,1532,0,9,Bash|Edit|Glob|Grep|Read|SendMessage|TaskUpdate|ToolSearch|Write,0,4,4,0,14045,3.94,2452.0,16594.0,0,0
8fbc648aabc0,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T03:10:36.221000+00:00,2026-04-11 13:10:36,+10:00,6,Saturday,374.1,0,1,52,1401,829,829,5401,911534,316331517,11449620,4.0,651.0,96.5,claude-opus-4-6:1401,claude-opus-4-6,standard,not_available,standard,5222.0,2316.0,405.0,166.0,0,0.0,892,0,100.0,186,0,89,13,5,77,24,0,0,tool_use:1357|end_turn:43,43,1357,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,12443,3.75,2451.0,17530.0,0,0
e1b04bf5b97f,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T03:10:22.471000+00:00,2026-04-11 13:10:22,+10:00,6,Saturday,373.9,0,1,51,1400,829,829,5395,892374,315990660,11441871,4.0,637.0,96.5,claude-opus-4-6:1400,claude-opus-4-6,standard,not_available,standard,5324.0,2791,405.0,167,0,0.0,891,0,100.0,186,0,89,13,5,77,24,0,0,tool_use:1327|end_turn:43,43,1327,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,11830,3.74,2401.0,17498.0,0,0
087375f24154,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:51:46.433000+00:00,2026-04-11 07:51:46,+10:00,6,Saturday,55.3,0,1,14,200,106,106,3585,162781,30745383,2042927,18.0,814.0,93.8,claude-opus-4-6:200,claude-opus-4-6,standard,not_available,standard,3531.0,2303.0,504.0,265.0,0,0.0,110,0,100.0,22,0,20,2,0,9,2,0,0,tool_use:185|end_turn:10,10,185,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,1341,3.62,3010.0,11627.0,0,0
d87fce62427f,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T03:51:12.460000+00:00,2026-04-11 13:51:12,+10:00,6,Saturday,414.7,0,1,62,1631,962,962,6151,997542,373304691,13159680,4.0,612.0,96.6,claude-opus-4-6:1631,claude-opus-4-6,standard,unknown,standard,4625.0,1644.0,360.0,144,0,0.0,1065,0,100.0,209,0,94,13,6,78,27,0,0,tool_use:1579|end_turn:52,52,1579,0,9,Bash|Edit|Glob|Grep|Read|SendMessage|TaskUpdate|ToolSearch|Write,0,4,4,0,14424,3.93,2420.0,16089.0,0,0
53110fda9df2,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:18:30.542000+00:00,2026-04-11 07:18:30,+10:00,6,Saturday,22.0,0,1,6,118,63,63,3393,61099,11743681,907779,29.0,518.0,92.8,claude-opus-4-6:118,claude-opus-4-6,standard,not_available,standard,3571.0,3307.0,531.0,291,0,0.0,66,0,100.0,14,0,9,0,0,1,0,0,0,tool_use:102|end_turn:6,6,102,0,6,Bash|Edit|Read|SendMessage|ToolSearch|Write,0,0,0,0,662,5.36,2931.0,10183.0,0,0
578c6ee6f3c6,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:46:39.614000+00:00,2026-04-11 07:46:39,+10:00,6,Saturday,50.2,0,1,11,169,89,89,3514,123223,21784173,1949130,21.0,729.0,91.8,claude-opus-4-6:169,claude-opus-4-6,standard,not_available,standard,3886,2791,546.0,272.0,0,0.0,92,0,100.0,19,0,17,2,0,9,2,0,0,tool_use:157|end_turn:8,8,157,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,1097,3.37,2527.0,11202.0,0,0
bcf16097e3ca,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T03:10:44.272000+00:00,2026-04-11 13:10:44,+10:00,6,Saturday,374.2,0,1,53,1402,829,829,5407,911551,316680123,11449771,4.0,650.0,96.5,claude-opus-4-6:1402,claude-opus-4-6,standard,unknown,standard,5128.0,1841,404.0,166,0,0.0,893,0,100.0,186,0,89,13,5,77,24,0,0,tool_use:1357|end_turn:45,45,1357,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,12446,3.75,2450.0,17199.0,0,0
7582198bdb66,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T23:33:29.330000+00:00,2026-04-11 09:33:29,+10:00,6,Saturday,157.0,0,1,33,590,327,327,4225,391690,131532445,4115224,7.0,664.0,97.0,claude-opus-4-6:590,claude-opus-4-6,standard,not_available,standard,4762.0,3175,513.0,259,0,0.0,341,0,100.0,72,0,61,6,2,42,3,0,0,tool_use:479|end_turn:28,28,479,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,3469,3.76,2522.0,11869.0,0,0
7bb382df1d39,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T22:14:06.788000+00:00,2026-04-11 08:14:06,+10:00,6,Saturday,77.6,0,1,22,307,162,162,3797,239159,69863156,2871815,12.0,779.0,96.1,claude-opus-4-6:307,claude-opus-4-6,standard,not_available,standard,4374.0,2888.0,462.0,253,0,0.0,172,0,100.0,34,0,34,4,0,36,3,0,0,tool_use:276|end_turn:17,17,276,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,2082,3.96,3131.0,10871.0,0,0
7d5dd0bbb5fa,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T22:07:08.896000+00:00,2026-04-11 08:07:08,+10:00,6,Saturday,70.6,0,1,18,276,146,146,3711,209278,57221708,2776726,13.0,758.0,95.4,claude-opus-4-6:276,claude-opus-4-6,standard,not_available,standard,3723.0,2303.0,464.0,257.0,0,0.0,154,0,100.0,31,0,26,4,0,12,2,0,0,tool_use:247|end_turn:14,14,247,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,1823,3.91,3015.0,11627.0,0,0
c6c081b68e5d,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T22:23:30.083000+00:00,2026-04-11 08:23:30,+10:00,6,Saturday,87.0,0,1,28,372,195,195,3947,305274,75298914,3074892,11.0,821.0,96.1,claude-opus-4-6:372,claude-opus-4-6,standard,not_available,standard,4108.0,3111.0,520.0,259,0,0.0,205,0,100.0,39,0,50,6,0,42,3,0,0,tool_use:347|end_turn:23,23,347,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,2746,4.28,3554.0,10903.0,0,0
057146fb6302,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:50:59.946000+00:00,2026-04-11 07:50:59,+10:00,6,Saturday,54.5,0,1,13,193,102,102,3563,159949,28593365,2020880,18.0,829.0,93.4,claude-opus-4-6:193,claude-opus-4-6,standard,not_available,standard,3433.0,1815,516.0,271,0,0.0,106,0,100.0,22,0,19,2,0,9,2,0,0,tool_use:181|end_turn:10,10,181,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,1310,3.54,3001.0,12304.0,0,0
395f35cecee0,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:58:58.220000+00:00,2026-04-11 07:58:58,+10:00,6,Saturday,62.5,0,1,16,221,116,116,3631,179642,36932330,2664636,16.0,813.0,93.3,claude-opus-4-6:221,claude-opus-4-6,standard,not_available,standard,3177.0,1598.0,481.0,260,0,0.0,121,0,100.0,25,0,22,3,0,12,2,0,0,tool_use:208|end_turn:12,12,208,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,1542,3.54,2934.0,11228.0,0,0
9a115d2a4ca2,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T04:06:39.051000+00:00,2026-04-11 14:06:39,+10:00,6,Saturday,430.1,0,1,66,1702,1003,1003,6352,1013923,383161648,13576366,4.0,596.0,96.6,claude-opus-4-6:1702,claude-opus-4-6,standard,not_available,standard,4362.0,1402.0,349.0,139,0,0.0,1118,0,100.0,217,0,95,13,7,78,27,0,0,tool_use:1634|end_turn:56,56,1634,0,9,Bash|Edit|Glob|Grep|Read|SendMessage|TaskUpdate|ToolSearch|Write,0,4,4,0,14804,3.96,2372.0,15362.0,0,0
289bf2b0fe8e,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:42:24.390000+00:00,2026-04-11 07:42:24,+10:00,6,Saturday,45.9,0,1,9,140,74,74,3460,98450,15118927,1859366,25.0,703.0,89.0,claude-opus-4-6:140,claude-opus-4-6,standard,not_available,standard,3654,2791,586.0,303.0,0,0.0,77,0,100.0,16,0,14,1,0,6,2,0,0,tool_use:130|end_turn:7,7,130,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,851,3.05,2220.0,10939.0,0,0
343531aaa58f,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:50:25.888000+00:00,2026-04-11 07:50:25,+10:00,6,Saturday,53.9,0,1,12,188,100,100,3548,146272,27100070,2009023,19.0,778.0,93.1,claude-opus-4-6:188,claude-opus-4-6,standard,not_available,standard,3645.0,2303.0,526.0,272.0,0,0.0,104,0,100.0,22,0,18,2,0,9,2,0,0,tool_use:170|end_turn:9,9,170,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,1167,3.49,2778.0,12189.0,0,0
98ad300af85b,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T22:16:46.520000+00:00,2026-04-11 08:16:46,+10:00,6,Saturday,80.3,0,1,24,342,181,181,3867,263170,71886403,2961976,11.0,770.0,96.0,claude-opus-4-6:342,claude-opus-4-6,standard,not_available,standard,4169.0,2888.0,467.0,248,0,0.0,191,0,100.0,38,0,38,4,0,39,3,0,0,tool_use:320|end_turn:19,19,320,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,2537,4.26,3327.0,10965.0,0,0
239afa778b25,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T22:24:51.280000+00:00,2026-04-11 08:24:51,+10:00,6,Saturday,88.3,0,1,31,379,197,197,3974,316140,76377114,3093758,10.0,834.0,96.1,claude-opus-4-6:379,claude-opus-4-6,standard,unknown,standard,3933.0,3047,542.0,260.0,0,0.0,207,0,100.0,40,0,55,6,1,42,3,0,0,tool_use:353|end_turn:26,26,353,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,2798,4.29,3623.0,10198.0,0,0
c0c4048aea92,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T02:09:36.723000+00:00,2026-04-11 12:09:36,+10:00,6,Saturday,313.1,0,1,39,1047,616,616,4797,713994,239421824,9349544,5.0,682.0,96.2,claude-opus-4-6:1047,claude-opus-4-6,standard,not_available,standard,5941.0,3175,464.0,184,0,0.0,651,0,100.0,137,0,75,10,2,59,14,0,0,tool_use:1013|end_turn:32,32,1013,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,2,2,0,9153,3.34,2296.0,18308.0,0,0
02039a5d96bf,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T02:51:04.632000+00:00,2026-04-11 12:51:04,+10:00,6,Saturday,354.6,0,1,49,1324,781,781,5289,868608,292157942,11059629,4.0,656.0,96.4,claude-opus-4-6:1324,claude-opus-4-6,standard,unknown,standard,5531.0,2985,419.0,173,0,0.0,831,0,100.0,175,0,89,13,5,77,24,0,0,tool_use:1283|end_turn:41,41,1283,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,11702,3.73,2465.0,17727.0,0,0
124de4b28357,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T03:50:57.856000+00:00,2026-04-11 13:50:57,+10:00,6,Saturday,414.5,0,1,61,1630,962,962,6145,997404,373186145,13159492,4.0,612.0,96.6,claude-opus-4-6:1630,claude-opus-4-6,standard,not_available,standard,4697.0,1693,360.0,144.0,0,0.0,1065,0,100.0,209,0,93,13,6,78,27,0,0,tool_use:1579|end_turn:50,50,1579,0,9,Bash|Edit|Glob|Grep|Read|SendMessage|TaskUpdate|ToolSearch|Write,0,4,4,0,14421,3.93,2421.0,16351.0,0,0
49ce8398a08c,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-11T02:57:08.702000+00:00,2026-04-11 12:57:08,+10:00,6,Saturday,360.6,0,1,50,1325,781,781,5295,868619,292167376,11333795,4.0,656.0,96.3,claude-opus-4-6:1325,claude-opus-4-6,standard,unknown,standard,5421.0,2888.0,419.0,172.0,0,0.0,832,0,100.0,175,0,89,13,5,77,24,0,0,tool_use:1283|end_turn:42,42,1283,0,8,Bash|Edit|Glob|Grep|Read|SendMessage|ToolSearch|Write,0,3,3,0,11705,3.67,2423.0,17372.0,0,0
f819e8ab65f1,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T22:24:28.805000+00:00,2026-04-11 08:24:28,+10:00,6,Saturday,88.0,0,1,29,377,197,197,3962,312427,76057457,3091377,11.0,829.0,96.1,claude-opus-4-6:377,claude-opus-4-6,standard,not_available,standard,4091,3175,527.0,260.0,0,0.0,207,0,100.0,40,0,52,6,0,42,3,0,0,tool_use:351|end_turn:24,24,351,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,1,1,0,2774,4.29,3596.0,10773.0,0,0
d514473d473c,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T21:11:37.009000+00:00,2026-04-11 07:11:37,+10:00,6,Saturday,15.1,0,1,4,57,32,32,3247,23338,3542630,552472,57.0,409.0,86.5,claude-opus-4-6:57,claude-opus-4-6,standard,not_available,standard,3188.0,3307.0,512.0,291,0,0.0,34,0,100.0,6,0,7,0,0,1,0,0,0,tool_use:47|end_turn:4,4,47,0,5,Bash|Read|SendMessage|ToolSearch|Write,0,0,0,0,292,3.77,1759.0,5834.0,0,0
41940f4741f5,2026-04-10T20:56:30.426000+00:00,2026-04-11 06:56:30,2026-04-10T22:08:16.706000+00:00,2026-04-11 08:08:16,+10:00,6,Saturday,71.8,0,1,20,282,148,148,3747,227658,59626020,2795300,13.0,807.0,95.5,claude-opus-4-6:282,claude-opus-4-6,standard,not_available,standard,3546.0,2303.0,471.0,254.0,0,0.0,156,0,100.0,32,0,29,4,0,12,2,0,0,tool_use:265|end_turn:16,16,265,0,7,Bash|Edit|Grep|Read|SendMessage|ToolSearch|Write,0,0,0,0,2036,3.93,3224.0,11383.0,0,0
